"baseline","covars","model","inference","est","se","p","df","sigma","singular","n","sd_denom","d","d_resid","ci_lo","ci_hi","ci_width_d","s_value","dup_group","is_dup","study_id","grid_type","spec_id","missing","transform","outlier","outlier_scope"
"endpoint","none","lm","permutation",-3.83515873015873,2.68982517242506,0.1558,37,8.203313451728,0,39,8.203313451728,-0.467513371606063,-0.467513371606063,-9.28526222139235,1.61494476107489,1.32875661116803,2.68223286148778,7,FALSE,"gainingmore_PMC10809978","principled",7,NA,NA,NA,NA
"change","none","lm","permutation",-0.492460317460317,1.1079825076607,0.6654,37,3.43022292601797,0,39,8.203313451728,-0.0600318786254086,-0.143565105849257,-2.73744612365052,1.75252548872989,0.547336346319255,0.587706228666583,8,FALSE,"gainingmore_PMC10809978","principled",8,NA,NA,NA,NA
"ancova","none","lm","permutation",-0.738716146918102,1.09953205350314,0.51,36,3.4249114244016,0,39,8.203313451728,-0.0900509472501619,-0.215689124587264,-2.96867050851353,1.49123821467733,0.543671621160764,0.971430847803229,9,FALSE,"gainingmore_PMC10809978","principled",9,NA,NA,NA,NA
"endpoint","none","lm","model",-3.83515873015873,2.63497021252842,0.15396801301874,37,8.203313451728,0,39,8.203313451728,-0.467513371606063,-0.467513371606063,-9.17411551509003,1.50379805477257,1.30165860815831,2.69929743391842,1,FALSE,"gainingmore_PMC10809978","defensible",1,"complete_case","none",NA,NA
"change","none","lm","model",-0.492460317460317,1.10181517329263,0.657513953779686,37,3.43022292601797,0,39,8.203313451728,-0.0600318786254086,-0.143565105849257,-2.72494991723695,1.74002928231632,0.544289722174732,0.604906583242663,2,FALSE,"gainingmore_PMC10809978","defensible",2,"complete_case","none",NA,NA
"ancova","none","lm","model",-0.738716146918102,1.12455974186819,0.51542704360694,36,3.4249114244016,0,39,8.203313451728,-0.0900509472501619,-0.215689124587264,-3.0194290131451,1.54199671930889,0.556046743708561,0.956159859874428,3,FALSE,"gainingmore_PMC10809978","defensible",3,"complete_case","none",NA,NA
"endpoint","none","lm","hc3",-3.83515873015873,2.74553014432756,0.170774161054841,37,8.203313451728,0,39,8.203313451728,-0.467513371606063,-0.467513371606063,-9.39813121561446,1.727813755297,1.3562745147289,2.54983839005805,4,FALSE,"gainingmore_PMC10809978","defensible",4,"complete_case","none",NA,NA
"change","none","lm","hc3",-0.492460317460317,1.13459199419848,0.666778679984148,37,3.43022292601797,0,39,8.203313451728,-0.0600318786254086,-0.143565105849257,-2.79136206471844,1.80644142979781,0.560481264256425,0.584720119496564,5,FALSE,"gainingmore_PMC10809978","defensible",5,"complete_case","none",NA,NA
"ancova","none","lm","hc3",-0.738716146918102,1.20791402135132,0.54466957073426,36,3.4249114244016,0,39,8.203313451728,-0.0900509472501619,-0.215689124587264,-3.18847932732088,1.71104703348468,0.597261873465715,0.876546825059935,6,FALSE,"gainingmore_PMC10809978","defensible",6,"complete_case","none",NA,NA
"endpoint","none","lm","permutation",-3.83515873015873,2.68982517242506,0.1558,37,8.203313451728,0,39,8.203313451728,-0.467513371606063,-0.467513371606063,-9.28526222139235,1.61494476107489,1.32875661116803,2.68223286148778,7,FALSE,"gainingmore_PMC10809978","defensible",7,"complete_case","none",NA,NA
"change","none","lm","permutation",-0.492460317460317,1.1079825076607,0.6654,37,3.43022292601797,0,39,8.203313451728,-0.0600318786254086,-0.143565105849257,-2.73744612365052,1.75252548872989,0.547336346319255,0.587706228666583,8,FALSE,"gainingmore_PMC10809978","defensible",8,"complete_case","none",NA,NA
"ancova","none","lm","permutation",-0.738716146918102,1.09953205350314,0.51,36,3.4249114244016,0,39,8.203313451728,-0.0900509472501619,-0.215689124587264,-2.96867050851353,1.49123821467733,0.543671621160764,0.971430847803229,9,FALSE,"gainingmore_PMC10809978","defensible",9,"complete_case","none",NA,NA
"endpoint","none","lm","model",-0.0876187136866036,0.0563945502649924,0.128775270405593,37,0.17557017175881,0,39,0.17557017175881,-0.499052389189263,-0.499052389189263,-0.201884926389447,0.0266474990162404,1.30165860815831,2.95707252541518,10,FALSE,"gainingmore_PMC10809978","defensible",10,"complete_case","log",NA,NA
"change","none","lm","model",-0.00743007430050191,0.0247155947683828,0.765384840458922,37,0.0769457544783331,0,39,0.17557017175881,-0.0423196846370293,-0.0965624984883879,-0.0575086261394809,0.0426484775384771,0.570467652190652,0.385742768235961,11,FALSE,"gainingmore_PMC10809978","defensible",11,"complete_case","log",NA,NA
"ancova","none","lm","model",-0.0199781719103839,0.0236327382451141,0.403493589817215,36,0.0719224702060181,0,39,0.17557017175881,-0.113790239596217,-0.277773717353666,-0.0679075865720411,0.0279512427512732,0.54598584920792,1.30938234086975,12,FALSE,"gainingmore_PMC10809978","defensible",12,"complete_case","log",NA,NA
"endpoint","none","lm","hc3",-0.0876187136866036,0.0589355433540563,0.145570033448374,37,0.17557017175881,0,39,0.17557017175881,-0.499052389189263,-0.499052389189263,-0.207033467435118,0.0317960400619107,1.36030799027252,2.78021469707724,13,FALSE,"gainingmore_PMC10809978","defensible",13,"complete_case","log",NA,NA
"change","none","lm","hc3",-0.00743007430050191,0.0254357906810394,0.771833467178747,37,0.0769457544783331,0,39,0.17557017175881,-0.0423196846370293,-0.0965624984883879,-0.05896788166961,0.0441077330686061,0.587090698298208,0.373638493498469,14,FALSE,"gainingmore_PMC10809978","defensible",14,"complete_case","log",NA,NA
"ancova","none","lm","hc3",-0.0199781719103839,0.0258510848589462,0.444675033314658,36,0.0719224702060181,0,39,0.17557017175881,-0.113790239596217,-0.277773717353666,-0.0724066020316493,0.0324502582108814,0.597236188767748,1.16917668935306,15,FALSE,"gainingmore_PMC10809978","defensible",15,"complete_case","log",NA,NA
"endpoint","none","lm","permutation",-0.0876187136866036,0.0581105827448335,0.131,37,0.17557017175881,0,39,0.17557017175881,-0.499052389189263,-0.499052389189263,-0.205361938466415,0.0301245110932075,1.34126684049226,2.93236128312464,16,FALSE,"gainingmore_PMC10809978","defensible",16,"complete_case","log",NA,NA
"change","none","lm","permutation",-0.00743007430050191,0.0252571430124829,0.7854,37,0.0769457544783331,0,39,0.17557017175881,-0.0423196846370293,-0.0965624984883879,-0.058605907110043,0.0437457585090392,0.582967280795784,0.348500496883052,17,FALSE,"gainingmore_PMC10809978","defensible",17,"complete_case","log",NA,NA
"ancova","none","lm","permutation",-0.0199781719103839,0.0231558298082166,0.394,36,0.0719224702060181,0,39,0.17557017175881,-0.113790239596217,-0.277773717353666,-0.0669403714321523,0.0269840276113844,0.534967859874087,1.34373246520571,18,FALSE,"gainingmore_PMC10809978","defensible",18,"complete_case","log",NA,NA
"ancova","none","lm","model",-0.738716146918102,1.12455974186819,0.51542704360694,36,3.4249114244016,0,39,8.203313451728,-0.0900509472501619,-0.215689124587264,-3.0194290131451,1.54199671930889,0.556046743708561,0.956159859874428,1,FALSE,"gainingmore_PMC10809978","strict",1,NA,NA,NA,NA
"ancova","none","lm","hc3",-0.738716146918102,1.20791402135132,0.54466957073426,36,3.4249114244016,0,39,8.203313451728,-0.0900509472501619,-0.215689124587264,-3.18847932732088,1.71104703348468,0.597261873465715,0.876546825059935,2,FALSE,"gainingmore_PMC10809978","strict",2,NA,NA,NA,NA
"ancova","none","lm","permutation",-0.738716146918102,1.11361186574839,0.514,36,3.4249114244016,0,39,8.203313451728,-0.0900509472501619,-0.215689124587264,-2.99722569126305,1.51979339742685,0.550633486733145,0.960159735468209,3,FALSE,"gainingmore_PMC10809978","strict",3,NA,NA,NA,NA
"endpoint","none","lm","model",-3.83515873015873,2.63497021252842,0.15396801301874,37,8.203313451728,0,39,8.203313451728,-0.467513371606063,-0.467513371606063,-9.17411551509003,1.50379805477257,1.30165860815831,2.69929743391842,1,FALSE,"gainingmore_PMC10809978","outlier_arm",1,NA,NA,"none","pooled"
"change","none","lm","model",-0.492460317460317,1.10181517329263,0.657513953779686,37,3.43022292601797,0,39,8.203313451728,-0.0600318786254086,-0.143565105849257,-2.72494991723695,1.74002928231632,0.544289722174732,0.604906583242663,2,FALSE,"gainingmore_PMC10809978","outlier_arm",2,NA,NA,"none","pooled"
"ancova","none","lm","model",-0.738716146918102,1.12455974186819,0.51542704360694,36,3.4249114244016,0,39,8.203313451728,-0.0900509472501619,-0.215689124587264,-3.0194290131451,1.54199671930889,0.556046743708561,0.956159859874428,3,FALSE,"gainingmore_PMC10809978","outlier_arm",3,NA,NA,"none","pooled"
"endpoint","none","lm","hc3",-3.83515873015873,2.74553014432756,0.170774161054841,37,8.203313451728,0,39,8.203313451728,-0.467513371606063,-0.467513371606063,-9.39813121561446,1.727813755297,1.3562745147289,2.54983839005805,4,FALSE,"gainingmore_PMC10809978","outlier_arm",4,NA,NA,"none","pooled"
"change","none","lm","hc3",-0.492460317460317,1.13459199419848,0.666778679984148,37,3.43022292601797,0,39,8.203313451728,-0.0600318786254086,-0.143565105849257,-2.79136206471844,1.80644142979781,0.560481264256425,0.584720119496564,5,FALSE,"gainingmore_PMC10809978","outlier_arm",5,NA,NA,"none","pooled"
"ancova","none","lm","hc3",-0.738716146918102,1.20791402135132,0.54466957073426,36,3.4249114244016,0,39,8.203313451728,-0.0900509472501619,-0.215689124587264,-3.18847932732088,1.71104703348468,0.597261873465715,0.876546825059935,6,FALSE,"gainingmore_PMC10809978","outlier_arm",6,NA,NA,"none","pooled"
"endpoint","none","lm","permutation",-3.83515873015873,2.68982517242506,0.1558,37,8.203313451728,0,39,8.203313451728,-0.467513371606063,-0.467513371606063,-9.28526222139235,1.61494476107489,1.32875661116803,2.68223286148778,7,FALSE,"gainingmore_PMC10809978","outlier_arm",7,NA,NA,"none","pooled"
"change","none","lm","permutation",-0.492460317460317,1.1079825076607,0.6654,37,3.43022292601797,0,39,8.203313451728,-0.0600318786254086,-0.143565105849257,-2.73744612365052,1.75252548872989,0.547336346319255,0.587706228666583,8,FALSE,"gainingmore_PMC10809978","outlier_arm",8,NA,NA,"none","pooled"
"ancova","none","lm","permutation",-0.738716146918102,1.09953205350314,0.51,36,3.4249114244016,0,39,8.203313451728,-0.0900509472501619,-0.215689124587264,-2.96867050851353,1.49123821467733,0.543671621160764,0.971430847803229,9,FALSE,"gainingmore_PMC10809978","outlier_arm",9,NA,NA,"none","pooled"
"endpoint","none","lm","model",-2.91875,1.17676074382786,0.0264524652084875,14,2.35352148765571,0,16,2.35352148765571,-1.24016288583254,-1.24016288583254,-5.44265077822624,-0.394849221773766,2.14478668791781,5.24045401078777,1,FALSE,"etre_PMC11945196","principled",1,NA,NA,NA,NA
"change","none","lm","model",-2.12625,0.437505867307596,0.000252519768477257,14,0.875011734615192,0,16,2.35352148765571,-0.903433434176083,-2.42996741173428,-3.06460676008727,-1.18789323991274,0.79740657989228,11.9513160460702,2,FALSE,"etre_PMC11945196","principled",2,NA,NA,NA,NA
"ancova","none","lm","model",-2.05678493056185,0.454390401750449,0.000569068548494722,13,0.889346298809625,0,16,2.35352148765571,-0.873918059108339,-2.31269296708697,-3.03843571230105,-1.07513414882264,0.834197424487513,10.7791099333148,3,FALSE,"etre_PMC11945196","principled",3,NA,NA,NA,NA
"endpoint","none","lm","hc3",-2.91875,1.25801015131688,0.0359498872295379,14,2.35352148765571,0,16,2.35352148765571,-1.24016288583254,-1.24016288583254,-5.61691342580992,-0.220586574190088,2.29287341540059,4.79786894466346,4,FALSE,"etre_PMC11945196","principled",4,NA,NA,NA,NA
"change","none","lm","hc3",-2.12625,0.467713445762402,0.000457128534554592,14,0.875011734615192,0,16,2.35352148765571,-0.903433434176083,-2.42996741173428,-3.12939557223137,-1.12310442776864,0.852463491404598,11.0951125029056,5,FALSE,"etre_PMC11945196","principled",5,NA,NA,NA,NA
"ancova","none","lm","hc3",-2.05678493056185,0.554728398770871,0.00263097264404327,13,0.889346298809625,0,16,2.35352148765571,-0.873918059108339,-2.31269296708697,-3.25520277611623,-0.858367085007466,1.01840399744818,8.57018803673156,6,FALSE,"etre_PMC11945196","principled",6,NA,NA,NA,NA
"endpoint","none","lm","permutation",-2.91875,1.35188383192319,0.0254,14,2.35352148765571,0,16,2.35352148765571,-1.24016288583254,-1.24016288583254,-5.81825244632016,-0.0192475536798442,2.46396938504971,5.29902769277728,7,FALSE,"etre_PMC11945196","principled",7,NA,NA,NA,NA
"change","none","lm","permutation",-2.12625,0.686705555869193,4e-04,14,0.875011734615192,0,16,2.35352148765571,-0.903433434176083,-2.42996741173428,-3.59908693474744,-0.653413065252561,1.25160270893851,11.2877123795494,8,FALSE,"etre_PMC11945196","principled",8,NA,NA,NA,NA
"ancova","none","lm","permutation",-2.05678493056185,0.721199630571391,0.0012,13,0.889346298809625,0,16,2.35352148765571,-0.873918059108339,-2.31269296708697,-3.61484200750083,-0.498727853622869,1.32402196887603,9.70274987882829,9,FALSE,"etre_PMC11945196","principled",9,NA,NA,NA,NA
"endpoint","none","lm","model",-2.91875,1.17676074382786,0.0264524652084875,14,2.35352148765571,0,16,2.35352148765571,-1.24016288583254,-1.24016288583254,-5.44265077822624,-0.394849221773766,2.14478668791781,5.24045401078777,1,FALSE,"etre_PMC11945196","defensible",1,"complete_case","none",NA,NA
"change","none","lm","model",-2.12625,0.437505867307596,0.000252519768477257,14,0.875011734615192,0,16,2.35352148765571,-0.903433434176083,-2.42996741173428,-3.06460676008727,-1.18789323991274,0.79740657989228,11.9513160460702,2,FALSE,"etre_PMC11945196","defensible",2,"complete_case","none",NA,NA
"ancova","none","lm","model",-2.05678493056185,0.454390401750449,0.000569068548494722,13,0.889346298809625,0,16,2.35352148765571,-0.873918059108339,-2.31269296708697,-3.03843571230105,-1.07513414882264,0.834197424487513,10.7791099333148,3,FALSE,"etre_PMC11945196","defensible",3,"complete_case","none",NA,NA
"endpoint","none","lm","hc3",-2.91875,1.25801015131688,0.0359498872295379,14,2.35352148765571,0,16,2.35352148765571,-1.24016288583254,-1.24016288583254,-5.61691342580992,-0.220586574190088,2.29287341540059,4.79786894466346,4,FALSE,"etre_PMC11945196","defensible",4,"complete_case","none",NA,NA
"change","none","lm","hc3",-2.12625,0.467713445762402,0.000457128534554592,14,0.875011734615192,0,16,2.35352148765571,-0.903433434176083,-2.42996741173428,-3.12939557223137,-1.12310442776864,0.852463491404598,11.0951125029056,5,FALSE,"etre_PMC11945196","defensible",5,"complete_case","none",NA,NA
"ancova","none","lm","hc3",-2.05678493056185,0.554728398770871,0.00263097264404327,13,0.889346298809625,0,16,2.35352148765571,-0.873918059108339,-2.31269296708697,-3.25520277611623,-0.858367085007466,1.01840399744818,8.57018803673156,6,FALSE,"etre_PMC11945196","defensible",6,"complete_case","none",NA,NA
"endpoint","none","lm","permutation",-2.91875,1.35188383192319,0.0254,14,2.35352148765571,0,16,2.35352148765571,-1.24016288583254,-1.24016288583254,-5.81825244632016,-0.0192475536798442,2.46396938504971,5.29902769277728,7,FALSE,"etre_PMC11945196","defensible",7,"complete_case","none",NA,NA
"change","none","lm","permutation",-2.12625,0.686705555869193,4e-04,14,0.875011734615192,0,16,2.35352148765571,-0.903433434176083,-2.42996741173428,-3.59908693474744,-0.653413065252561,1.25160270893851,11.2877123795494,8,FALSE,"etre_PMC11945196","defensible",8,"complete_case","none",NA,NA
"ancova","none","lm","permutation",-2.05678493056185,0.721199630571391,0.0012,13,0.889346298809625,0,16,2.35352148765571,-0.873918059108339,-2.31269296708697,-3.61484200750083,-0.498727853622869,1.32402196887603,9.70274987882829,9,FALSE,"etre_PMC11945196","defensible",9,"complete_case","none",NA,NA
"endpoint","none","lm","model",-0.0556689880381719,0.022098411917889,0.0245414998051849,14,0.0441968238357781,0,16,0.044196823835778,-1.25956987870941,-1.2595698787094,-0.103065367743784,-0.00827260833255932,2.14478668791781,5.34863277062785,10,FALSE,"etre_PMC11945196","defensible",10,"complete_case","log",NA,NA
"change","none","lm","model",-0.041011065728984,0.00861168502459908,0.000303360823473452,14,0.0172233700491982,0,16,0.044196823835778,-0.927918845059288,-2.38112898996171,-0.0594812931302852,-0.0225408383276828,0.835816956889525,11.6866775939973,11,FALSE,"etre_PMC11945196","defensible",11,"complete_case","log",NA,NA
"ancova","none","lm","model",-0.039191226205021,0.00882028737211161,0.000662717999145012,13,0.0172462283439159,0,16,0.044196823835778,-0.886743046302235,-2.27245200651926,-0.0582462985847255,-0.0201361538253165,0.86228243235339,10.5593172766062,12,FALSE,"etre_PMC11945196","defensible",12,"complete_case","log",NA,NA
"endpoint","none","lm","hc3",-0.0556689880381719,0.0236241960538694,0.0335489912101095,14,0.0441968238357781,0,16,0.044196823835778,-1.25956987870941,-1.2595698787094,-0.106337849247271,-0.00500012682907252,2.29287341540059,4.89758680332104,13,FALSE,"etre_PMC11945196","defensible",13,"complete_case","log",NA,NA
"change","none","lm","hc3",-0.041011065728984,0.00920627853853191,0.000544481191126355,14,0.0172233700491982,0,16,0.044196823835778,-0.927918845059288,-2.38112898996171,-0.0607565693836906,-0.0212655620742773,0.893525911639031,10.8428301670396,14,FALSE,"etre_PMC11945196","defensible",14,"complete_case","log",NA,NA
"ancova","none","lm","hc3",-0.039191226205021,0.0107100676905224,0.00288569516923576,13,0.0172462283439159,0,16,0.044196823835778,-0.886743046302235,-2.27245200651926,-0.0623289207522205,-0.0160535316578216,1.0470297428237,8.43686537605233,15,FALSE,"etre_PMC11945196","defensible",15,"complete_case","log",NA,NA
"endpoint","none","lm","permutation",-0.0556689880381719,0.0256141860035431,0.0286,14,0.0441968238357781,0,16,0.044196823835778,-1.25956987870941,-1.2595698787094,-0.110605953200422,-0.000732022875922105,2.48601416999461,5.12784104277106,16,FALSE,"etre_PMC11945196","defensible",16,"complete_case","log",NA,NA
